id,gender,age,class,embarked,country,fare,sibsp,parch,survived
1170,female,2.0,3rd,Southampton,United States,10.0903,0.0,1.0,no
1171,female,29.0,3rd,Southampton,Sweden,10.0903,1.0,1.0,no
1172,male,20.0,3rd,Southampton,England,8.01,0.0,0.0,yes
1173,male,44.0,3rd,Southampton,Finland,7.1806,0.0,0.0,yes
1174,male,25.0,3rd,Southampton,England,7.01,0.0,0.0,no
1175,male,61.0,1st,Southampton,England,32.0605,0.0,0.0,no
1176,male,74.0,3rd,Southampton,Sweden,7.1506,0.0,0.0,no
1177,male,14.0,3rd,Southampton,Sweden,9.0406,0.0,0.0,yes
1178,male,24.0,3rd,Southampton,Sweden,7.1511,0.0,0.0,no
1179,male,19.0,2nd,Southampton,England,13.0,0.0,0.0,no
1180,male,14.0,2nd,Southampton,England,65.0,0.0,0.0,no
1181,female,46.0,1st,Southampton,United States,25.1807,0.0,0.0,yes
1182,male,0.4166666667,3rd,Cherbourg,Lebanon,8.1004,0.0,1.0,yes
1183,male,30.0,3rd,Cherbourg,Lebanon,6.0809,1.0,0.0,no
1184,female,16.0,3rd,Cherbourg,Lebanon,8.1004,1.0,1.0,yes
1185,female,18.0,1st,Southampton,United States,79.13,0.0,2.0,yes
1186,male,52.0,1st,Southampton,United States,79.13,1.0,1.0,no
1187,female,39.0,1st,Southampton,United States,79.13,1.0,1.0,yes
1188,male,48.0,1st,Southampton,United States,52.0,1.0,0.0,yes
1189,male,40.0,2nd,Southampton,England,,,,no
1190,female,49.0,1st,Southampton,United States,52.0,1.0,0.0,yes
1191,male,25.0,3rd,Southampton,Sweden,7.1511,0.0,0.0,yes
1192,male,49.0,1st,Cherbourg,United States,110.1708,1.0,1.0,no
1193,male,17.0,1st,Cherbourg,United States,110.1708,0.0,2.0,yes
1194,female,39.0,1st,Cherbourg,United States,110.1708,1.0,1.0,yes
1195,male,34.0,3rd,Southampton,England,8.01,0.0,0.0,no
1196,male,34.0,3rd,Cherbourg,,6.0809,0.0,0.0,no
1197,male,16.0,3rd,Cherbourg,,7.0406,0.0,0.0,no
1198,male,37.0,3rd,Southampton,Scotland,8.01,0.0,0.0,no
1199,female,38.0,1st,Cherbourg,United States,80.0,0.0,0.0,yes
1200,male,37.0,3rd,Southampton,England,16.02,1.0,0.0,no
1201,female,33.0,3rd,Southampton,England,16.02,1.0,0.0,yes
1202,male,32.0,3rd,Southampton,Finland,7.1806,0.0,0.0,no
1203,male,20.0,3rd,Queenstown,Ireland,7.15,0.0,0.0,no
1204,male,23.0,3rd,Southampton,Bulgaria,7.1711,0.0,0.0,no
1205,male,22.0,3rd,Southampton,England,8.01,0.0,0.0,no
1206,female,48.0,2nd,Southampton,Ireland,10.1,0.0,0.0,yes
1207,male,41.0,3rd,Southampton,England,8.01,0.0,0.0,no
1208,male,20.0,3rd,Cherbourg,Lebanon,7.0407,0.0,0.0,no
1209,male,26.0,3rd,Southampton,Sweden,,0.0,0.0,yes
1210,male,25.0,3rd,Southampton,Bulgaria,7.1711,0.0,0.0,no
1211,male,23.0,2nd,Southampton,England,13.0,0.0,0.0,no
1212,female,27.0,2nd,Southampton,Scotland,12.13,0.0,0.0,yes
1213,female,27.0,2nd,Southampton,England,10.1,0.0,0.0,yes
1214,male,31.0,1st,Cherbourg,United States,28.1009,0.0,0.0,yes
1215,male,8.0,3rd,Cherbourg,Lebanon,15.0411,1.0,1.0,yes
1216,female,9.0,3rd,Cherbourg,Lebanon,15.0411,1.0,1.0,yes
1217,female,27.0,3rd,Cherbourg,Lebanon,15.0411,0.0,2.0,yes
1218,male,36.0,3rd,Southampton,Croatia,7.1711,0.0,0.0,no
1219,female,18.0,3rd,Southampton,Finland,9.161,0.0,0.0,yes
1220,female,63.0,3rd,Southampton,Finland,9.1109,0.0,0.0,yes
1221,female,26.0,2nd,Southampton,England,21.0,1.0,0.0,no
1222,male,29.0,2nd,Southampton,England,21.0,1.0,0.0,no
1223,male,39.0,1st,Cherbourg,Mexico,27.1405,0.0,0.0,no
1224,male,10.0,3rd,Southampton,England,14.1,1.0,1.0,no
1225,male,9.0,3rd,Southampton,England,14.1,1.0,1.0,no
1226,male,35.0,3rd,Southampton,England,14.1,0.0,2.0,no
1227,male,28.0,3rd,Southampton,Belgium,9.1,0.0,0.0,no
1228,male,46.0,3rd,Southampton,Belgium,9.0,0.0,0.0,no
1229,male,61.0,1st,Southampton,United States,33.1,0.0,0.0,no
1230,female,18.0,3rd,Southampton,Belgium,18.0,2.0,0.0,no
1231,male,31.0,3rd,Southampton,Belgium,18.0,3.0,0.0,no
1232,male,15.0,3rd,Southampton,Belgium,18.0,2.0,0.0,no
1233,female,31.0,3rd,Southampton,Belgium,18.0,1.0,0.0,no
1234,male,35.0,3rd,Southampton,Belgium,9.1,0.0,0.0,no
1235,male,28.0,3rd,Southampton,Belgium,9.1,0.0,0.0,no
1236,female,10.0,3rd,Southampton,Belgium,24.03,0.0,2.0,no
1237,male,36.0,3rd,Southampton,Belgium,24.03,1.0,1.0,no
1238,female,30.0,3rd,Southampton,Belgium,24.03,1.0,1.0,no
1239,male,23.0,3rd,Southampton,Belgium,9.1,0.0,0.0,no
1240,male,22.0,3rd,Cherbourg,Turkey,7.0406,0.0,0.0,yes
1241,male,40.0,2nd,Southampton,United States,13.0,0.0,0.0,no
1242,male,20.0,3rd,Southampton,Sweden,7.1701,0.0,0.0,no
1243,female,14.0,3rd,Southampton,Sweden,7.1701,0.0,0.0,no
1244,male,21.0,3rd,Southampton,Slovenia,7.1711,0.0,0.0,no
1245,male,22.0,3rd,Southampton,Belgium,9.0,0.0,0.0,no
1246,male,48.0,1st,Southampton,United States,34.0,0.0,0.0,no
1247,female,36.0,2nd,Southampton,England,21.0,0.0,0.0,yes
1248,female,37.0,1st,Cherbourg,,512.0607,0.0,0.0,yes
1249,male,35.0,3rd,Southampton,England,8.01,0.0,0.0,no
1250,male,47.0,2nd,Southampton,England,21.0,1.0,0.0,no
1251,female,32.0,2nd,Southampton,England,21.0,0.0,0.0,yes
1252,male,23.0,2nd,Southampton,England,10.1,1.0,0.0,no
1253,male,31.0,3rd,Southampton,England,7.11,0.0,0.0,no
1254,male,63.0,1st,Cherbourg,United States,75.05,1.0,0.0,no
1255,female,60.0,1st,Cherbourg,England,75.05,1.0,0.0,yes
1256,male,19.0,2nd,Belfast,Northern Ireland,,0.0,0.0,no
1257,female,12.0,2nd,Southampton,Scotland,15.15,0.0,0.0,yes
1258,female,40.0,2nd,Southampton,Scotland,15.15,0.0,0.0,yes
1259,male,23.0,3rd,Cherbourg,Lebanon,7.0406,0.0,0.0,no
1260,female,37.0,2nd,Southampton,England,13.0,0.0,0.0,yes
1261,male,66.0,3rd,Southampton,England,8.01,0.0,0.0,no
1262,male,59.0,1st,Southampton,United States,26.11,0.0,0.0,no
1263,male,37.0,2nd,Southampton,Hungary,26.0,1.0,0.0,no
1264,female,37.0,2nd,Southampton,England,26.0,1.0,0.0,yes
1265,male,2.0,2nd,Southampton,England,23.0,1.0,1.0,yes
1266,female,4.0,2nd,Southampton,England,23.0,1.0,1.0,yes
1267,female,29.0,2nd,Southampton,England,23.0,0.0,2.0,yes
1268,male,27.0,3rd,Southampton,Sweden,7.1511,0.0,0.0,yes
1269,female,0.8333333333,2nd,Southampton,England,27.15,1.0,2.0,yes
1270,female,4.0,2nd,Southampton,England,27.15,1.0,2.0,yes
1271,male,36.0,2nd,Southampton,England,27.15,1.0,2.0,no
1272,female,33.0,2nd,Southampton,England,27.15,1.0,2.0,yes
1273,male,65.0,2nd,Southampton,England,10.1,0.0,0.0,no
1274,male,26.0,2nd,Southampton,England,12.1706,0.0,0.0,no
1275,male,31.0,2nd,Southampton,England,13.0,0.0,0.0,yes
1276,male,54.0,1st,Southampton,United States,77.0509,0.0,1.0,no
1277,male,21.0,1st,Southampton,United States,77.0509,0.0,1.0,no
1278,female,55.0,1st,Cherbourg,,135.1208,0.0,0.0,yes
1279,male,57.0,1st,Southampton,United States,164.1704,1.0,1.0,no
1280,female,31.0,1st,Southampton,United States,164.1704,0.0,2.0,yes
1281,female,45.0,1st,Southampton,United States,164.1704,1.0,1.0,yes
1282,male,51.0,3rd,Southampton,Sweden,7.15,0.0,0.0,no
1283,male,50.0,1st,Southampton,United States,211.1,1.0,1.0,no
1284,male,27.0,1st,Southampton,United States,211.1,0.0,2.0,no
1285,female,50.0,1st,Southampton,United States,211.1,1.0,1.0,yes
1286,male,18.0,3rd,Southampton,Finland,6.0911,1.0,0.0,no
1287,male,21.0,3rd,Southampton,Finland,6.0911,1.0,0.0,no
1288,female,47.0,3rd,Southampton,England,7.0,1.0,0.0,yes
1289,female,30.0,2nd,Southampton,England,26.0,1.0,0.0,yes
1290,female,21.0,1st,Southampton,United States,26.11,0.0,0.0,yes
1291,male,37.0,3rd,Cherbourg,,8.1403,0.0,0.0,no
1292,male,21.0,3rd,Southampton,Wales,7.11,0.0,0.0,no
1293,male,51.0,1st,Cherbourg,Switzerland,61.0707,0.0,1.0,no
1294,male,23.0,2nd,Southampton,England,13.0,0.0,0.0,yes
1295,male,43.0,1st,Southampton,United States,35.0,0.0,0.0,no
1296,male,28.0,3rd,Southampton,England,8.01,0.0,0.0,no
1297,male,28.0,3rd,Southampton,Wales,16.02,0.0,0.0,no
1298,male,21.0,1st,Cherbourg,Switzerland,61.0707,0.0,1.0,yes
1299,female,31.0,1st,Cherbourg,,134.1,0.0,0.0,yes
1300,male,21.0,3rd,Southampton,South Africa,7.05,0.0,0.0,no
1301,male,17.0,3rd,Southampton,Switzerland,8.1303,0.0,0.0,no
1302,male,54.0,3rd,Southampton,England,7.05,0.0,0.0,no
1303,male,36.0,3rd,Southampton,Belgium,9.1,0.0,0.0,no
1304,male,32.0,2nd,Southampton,England,,,,no
1305,male,46.0,1st,Southampton,England,35.1,0.0,0.0,yes
1306,female,26.0,2nd,Southampton,England,13.1,0.0,0.0,yes
1307,male,62.0,1st,Southampton,Canada,26.11,0.0,0.0,no
1308,male,27.0,3rd,Cherbourg,Lebanon,14.0901,1.0,0.0,no
1309,female,15.0,3rd,Cherbourg,Lebanon,14.0901,1.0,0.0,yes
1310,female,36.0,1st,Cherbourg,United States,135.1208,0.0,0.0,yes
1311,male,26.0,3rd,Cherbourg,Lebanon,7.0406,0.0,0.0,no
1312,male,45.0,3rd,Cherbourg,Lebanon,7.0407,0.0,0.0,no
1313,female,23.0,3rd,Cherbourg,Lebanon,22.0702,0.0,2.0,yes
1314,female,24.0,2nd,Southampton,France,13.0,0.0,0.0,no
1315,male,22.0,3rd,Cherbourg,Turkey,7.0406,0.0,0.0,no
1316,male,27.0,3rd,Cherbourg,Turkey,7.0406,0.0,0.0,no
1317,male,25.0,3rd,Cherbourg,Lebanon,7.0406,0.0,0.0,yes
1318,male,29.0,3rd,Southampton,Germany,7.1706,0.0,0.0,no
1319,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1320,male,34.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1321,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1322,male,20.0,victualling crew,Southampton,Channel Islands,0.0,0.0,0.0,no
1323,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1324,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1325,male,22.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1326,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1327,male,17.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1328,male,26.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1329,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1330,male,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1331,male,36.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1332,male,41.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1333,male,40.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1334,male,48.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1335,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1336,male,35.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1337,male,26.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1338,male,41.0,victualling crew,Southampton,Ireland,0.0,0.0,0.0,no
1339,male,26.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1340,male,21.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1341,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1342,male,37.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1343,male,28.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1344,male,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1345,male,36.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1346,male,46.0,engineering crew,Southampton,Wales,0.0,0.0,0.0,no
1347,male,46.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1348,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1349,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1350,male,24.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1351,male,34.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1352,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1353,male,41.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1354,male,42.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1355,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1356,male,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1357,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1358,male,40.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1359,male,40.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1360,male,16.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1361,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1362,male,33.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1363,male,34.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1364,male,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1365,male,32.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1366,male,26.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1367,male,27.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1368,male,53.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1369,male,55.0,victualling crew,Southampton,Scotland,0.0,0.0,0.0,no
1370,male,33.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1371,male,35.0,engineering crew,Belfast,Northern Ireland,0.0,0.0,0.0,no
1372,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1373,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1374,male,35.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1375,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1376,male,51.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1377,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1378,male,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1379,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1380,female,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1381,male,47.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1382,male,22.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1383,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1384,male,39.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1385,male,40.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1386,male,26.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1387,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1388,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1389,male,28.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1390,male,20.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1391,male,20.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1392,male,20.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1393,male,34.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1394,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1395,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1396,male,41.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1397,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1398,male,26.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1399,male,37.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1400,male,32.0,engineering crew,Southampton,Northern Ireland,0.0,0.0,0.0,no
1401,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1402,female,45.0,victualling crew,Southampton,Switzerland,0.0,0.0,0.0,yes
1403,male,26.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1404,male,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1405,male,43.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1406,male,59.0,victualling crew,Southampton,Scotland,0.0,0.0,0.0,no
1407,male,27.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1408,male,40.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1409,male,38.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1410,male,33.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1411,male,46.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1412,male,24.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1413,female,31.0,restaurant staff,Southampton,England,0.0,0.0,0.0,yes
1414,male,28.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
1415,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1416,male,36.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1417,male,39.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1418,male,29.0,deck crew,Southampton,England,0.0,0.0,0.0,no
1419,male,43.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1420,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1421,male,52.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1422,male,34.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1423,male,43.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1424,male,22.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1425,male,42.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
1426,male,38.0,victualling crew,Southampton,,0.0,0.0,0.0,no
1427,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1428,male,28.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1429,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1430,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1431,male,33.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1432,male,34.0,victualling crew,Belfast,Wales,0.0,0.0,0.0,yes
1433,male,28.0,engineering crew,Southampton,Wales,0.0,0.0,0.0,no
1434,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1435,male,41.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1436,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1437,male,26.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1438,male,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1439,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1440,male,21.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1441,male,18.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1442,male,30.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1443,male,31.0,victualling crew,Belfast,Ireland,0.0,0.0,0.0,yes
1444,male,20.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1445,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1446,male,35.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1447,male,35.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1448,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1449,male,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1450,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1451,male,45.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1452,male,30.0,engineering crew,Belfast,Northern Ireland,0.0,0.0,0.0,no
1453,male,25.0,victualling crew,Southampton,Australia,0.0,0.0,0.0,no
1454,male,40.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1455,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1456,male,27.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1457,male,46.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1458,male,33.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1459,male,32.0,restaurant staff,Southampton,Italy,0.0,0.0,0.0,no
1460,male,44.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1461,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1462,male,37.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1463,female,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1464,male,28.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1465,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1466,male,39.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1467,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1468,male,25.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1469,male,32.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1470,male,25.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1471,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1472,male,28.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1473,male,37.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1474,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1475,male,50.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1476,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1477,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1478,male,40.0,engineering crew,Southampton,Ireland,0.0,0.0,0.0,yes
1479,male,33.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1480,male,31.0,deck crew,Southampton,England,0.0,0.0,0.0,no
1481,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1482,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1483,male,58.0,engineering crew,Belfast,Ireland,0.0,0.0,0.0,no
1484,male,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1485,male,17.0,victualling crew,Southampton,Northern Ireland,0.0,0.0,0.0,yes
1486,male,38.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1487,male,34.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1488,male,25.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1489,male,32.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1490,male,45.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1491,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1492,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1493,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1494,male,27.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1495,male,33.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1496,male,19.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1497,male,36.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1498,male,28.0,deck crew,Southampton,England,0.0,0.0,0.0,no
1499,male,49.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1500,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1501,male,28.0,restaurant staff,Southampton,France,0.0,0.0,0.0,no
1502,male,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1503,male,27.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1504,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1505,male,20.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1506,male,43.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1507,male,45.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1508,male,21.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1509,male,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1510,male,39.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1511,male,45.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1512,male,44.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1513,male,17.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1514,male,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1515,male,35.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1516,male,49.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1517,male,38.0,victualling crew,Belfast,Scotland,0.0,0.0,0.0,yes
1518,male,35.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1519,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1520,male,18.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1521,male,18.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1522,male,32.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1523,male,26.0,victualling crew,Belfast,Wales,0.0,0.0,0.0,no
1524,male,33.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1525,male,29.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1526,male,39.0,deck crew,Southampton,England,0.0,0.0,0.0,no
1527,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1528,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1529,male,18.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1530,male,35.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1531,male,20.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1532,male,29.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1533,male,38.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1534,male,20.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1535,male,27.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1536,male,37.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1537,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1538,male,34.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1539,male,49.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1540,male,39.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
1541,male,44.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1542,male,27.0,engineering crew,Southampton,Guyana,0.0,0.0,0.0,no
1543,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1544,male,39.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1545,male,17.0,restaurant staff,Southampton,Italy,0.0,0.0,0.0,no
1546,male,35.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1547,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1548,male,20.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1549,male,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1550,male,27.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1551,male,36.0,engineering crew,Belfast,Ireland,0.0,0.0,0.0,no
